@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1372,'2021/06/23 01:41:22:943',5,0,0,0.049895,0.168991,0.056707,0.023111,0.117857,0.129853,0.218526,0.087057,0.123662,0.157929,0.224153,0.165738,0.11966,0.15335,0.233249,0.22871,0.138512,0.123403,0.113242,0.070865,0.066337,0.052485,0.035551,0,1,0,0,0
1373,'2021/06/23 01:41:22:977',5,0,0,0.022926,0.088651,0.078485,0.07402,0.046135,0.055737,0.073586,0.016927,0.030335,0.030503,0.12824,0.169627,0.091933,0.059497,0.088874,0.104365,0.052565,0.061654,0.076384,0.056477,0.036811,0.027514,0.020761,0,1,0,0,0
1374,'2021/06/23 01:41:23:010',5,0,0,0.014818,0.060562,0.021491,0.004697,0.058327,0.026522,0.046904,0.01248,0.029797,0.029173,0.038365,0.054472,0.070902,0.037577,0.057914,0.0501,0.027369,0.033044,0.048939,0.030689,0.030216,0.02198,0.018649,0,1,0,0,0
1375,'2021/06/23 01:41:23:042',5,0,0,0.01238,0.050509,0.022619,0.024736,0.015921,0.019551,0.030284,0.014399,0.024568,0.022445,0.061207,0.073436,0.065536,0.033866,0.047096,0.04984,0.039977,0.038233,0.028276,0.02574,0.024556,0.01872,0.012305,0,1,0,0,0
1376,'2021/06/23 01:41:23:077',5,0,0,0.011425,0.039713,0.036781,0.020026,0.018115,0.023598,0.038742,0.011951,0.026554,0.046508,0.030545,0.033804,0.041069,0.01897,0.02793,0.046283,0.022637,0.024634,0.020376,0.016157,0.02013,0.013159,0.009762,0,1,0,0,0
1377,'2021/06/23 01:41:23:112',5,0,0,0.008577,0.028375,0.024636,0.004035,0.015998,0.023907,0.027394,0.006927,0.01552,0.03749,0.027038,0.051445,0.044895,0.034684,0.043218,0.039743,0.027917,0.028074,0.028835,0.019341,0.020202,0.019501,0.014657,0,1,0,0,0
1378,'2021/06/23 01:41:23:141',5,0,0,0.009946,0.054082,0.042588,0.014521,0.011451,0.025557,0.026484,0.015715,0.016089,0.020109,0.019876,0.044417,0.032382,0.025772,0.037505,0.026819,0.024537,0.031154,0.026602,0.016291,0.017128,0.016934,0.013952,0,1,0,0,0
1379,'2021/06/23 01:41:23:175',5,0,0,0.004089,0.03478,0.033601,0.005033,0.021856,0.017346,0.015014,0.013236,0.014592,0.015674,0.01955,0.023025,0.021525,0.023634,0.023182,0.027948,0.023228,0.012764,0.015442,0.017132,0.017814,0.013335,0.011098,0,1,0,0,0
1380,'2021/06/23 01:41:23:210',5,0,0,0.007499,0.027341,0.016019,0.010029,0.011839,0.009656,0.013746,0.005046,0.012645,0.016461,0.022635,0.041804,0.023435,0.014223,0.029208,0.035181,0.025731,0.024851,0.01818,0.011572,0.013233,0.012492,0.009798,0,1,0,0,0
1381,'2021/06/23 01:41:23:242',5,0,0,0.004221,0.034572,0.015096,0.013368,0.014345,0.016566,0.012543,0.004098,0.012134,0.011883,0.021171,0.038448,0.029415,0.026796,0.031681,0.032536,0.020218,0.021493,0.016026,0.014326,0.016047,0.013776,0.009349,0,1,0,0,0
1382,'2021/06/23 01:41:23:276',5,0,0,0.005546,0.041786,0.030553,0.018061,0.012652,0.010476,0.016181,0.010021,0.013879,0.022584,0.027955,0.042006,0.025348,0.017856,0.029198,0.032976,0.023215,0.018114,0.022985,0.011806,0.011154,0.011582,0.01073,0,1,0,0,0
1383,'2021/06/23 01:41:23:310',5,0,0,0.002306,0.021308,0.006292,0.007304,0.014617,0.013387,0.017266,0.013831,0.017516,0.019392,0.023339,0.029234,0.034382,0.032676,0.033364,0.049308,0.026521,0.025189,0.021962,0.021927,0.018111,0.014419,0.011028,0,1,0,0,0
1384,'2021/06/23 01:41:23:348',5,0,0,2.596023,4.484266,5.411432,5.268571,11.552169,25.473816,40.88678,29.147861,19.775257,15.084676,14.843481,10.518594,5.401949,8.243855,7.760417,5.647756,9.156224,6.217133,5.339004,4.985047,6.536871,6.429074,5.81614,0,1,0,0,0
1385,'2021/06/23 01:41:23:380',5,0,0,3.946223,6.101146,4.990741,4.584484,9.206041,23.47035,267.581238,27.274258,13.882224,9.504581,13.360066,11.141634,8.178337,34.116264,24.08671,23.200882,24.133087,12.490937,4.715256,6.334043,3.023252,3.768846,2.373425,0,1,0,0,0
1386,'2021/06/23 01:41:23:416',5,0,0,4.024642,6.654137,5.948434,5.044253,9.09611,22.71347,271.859314,27.729959,13.384486,10.91256,17.488493,9.251152,8.159863,41.872944,30.545462,29.086224,25.177387,12.663607,4.619996,5.365849,1.799104,2.387621,1.502815,0,1,0,0,0
1387,'2021/06/23 01:41:23:450',5,0,0,4.216925,6.478045,7.570759,5.603023,12.013736,30.884361,240.041733,30.906595,14.159306,7.644514,24.327078,26.515509,14.550779,49.245804,28.077398,20.62598,26.699602,12.255867,11.588776,9.740122,5.85344,6.475015,5.860917,0,1,0,0,0
1388,'2021/06/23 01:41:23:480',5,0,0,3.008046,4.805574,4.709349,3.879978,8.413884,21.833374,219.779129,25.215225,12.497585,9.507943,31.155325,27.788298,14.657042,41.774937,21.195333,17.312479,19.710754,5.393645,3.55531,4.171157,1.65455,1.601994,0.704684,0,1,0,0,0
1389,'2021/06/23 01:41:23:513',5,0,0,1.335861,3.017008,2.438297,3.166563,5.744367,19.507467,197.700607,27.21426,15.634467,12.9159,36.256828,22.827312,6.14259,30.646656,23.986658,21.239031,19.385775,6.70144,5.164129,6.839112,5.416952,5.065412,4.630519,0,1,0,0,0
1390,'2021/06/23 01:41:23:545',5,0,0,3.094736,5.425004,5.373116,4.568222,7.71603,21.382473,186.042694,24.058462,12.70223,9.43774,33.212418,25.302229,10.047295,28.701681,16.751871,17.745728,16.122017,3.330526,2.466101,3.363818,1.977021,1.619338,1.598267,0,1,0,0,0
1391,'2021/06/23 01:41:23:581',5,0,0,0.367938,1.68205,2.618803,2.012339,4.551445,16.916412,159.303543,19.926907,9.550037,4.038674,22.409132,23.531149,8.366322,15.237989,17.887306,19.939421,11.433718,4.765713,4.593616,4.589876,5.051775,5.080345,4.671371,0,1,0,0,0
1392,'2021/06/23 01:41:23:612',5,0,0,1.322752,1.991872,3.453307,1.748206,4.485713,12.774621,135.381638,17.541252,10.367129,8.618188,26.426222,13.723601,3.811006,10.753737,5.667535,9.465757,10.81867,3.222,1.991615,2.673898,1.404437,1.504422,1.40951,0,1,0,0,0
1393,'2021/06/23 01:41:23:645',5,0,0,0.258821,0.525877,1.948029,0.935915,2.581053,11.943144,64.001724,11.527847,5.371568,3.259106,9.540646,8.466522,4.521597,3.973755,4.083505,6.014564,4.128795,2.280999,2.028068,1.331873,1.7069,1.904056,1.863665,0,1,0,0,0
1394,'2021/06/23 01:41:23:678',5,0,0,1.169191,2.357156,1.56153,1.224909,2.882274,5.947406,15.559875,6.399536,3.539133,2.136331,3.503936,3.68538,1.775715,1.803623,2.18459,2.024975,1.260323,0.674178,0.949722,0.729907,0.747122,0.558576,0.55214,0,1,0,0,0
1395,'2021/06/23 01:41:23:711',5,0,0,0.153525,0.756957,0.63697,0.296514,0.531106,1.149842,12.836786,1.69197,1.171513,1.224215,1.54984,2.100993,1.637325,1.327438,1.494844,1.171351,0.633069,0.578933,0.587162,0.534708,0.456852,0.310365,0.285398,0,1,0,0,0
1396,'2021/06/23 01:41:23:746',5,0,0,0.427936,0.827285,0.506206,1.108968,0.603547,1.261192,8.066289,1.483422,0.763077,1.091949,1.439223,2.279133,0.981647,1.037176,0.928153,1.270488,0.931767,0.725326,0.636712,0.545694,0.545884,0.318438,0.216529,0,1,0,0,0
1397,'2021/06/23 01:41:23:778',5,0,0,0.152555,0.738319,0.743413,0.339381,0.308331,0.670757,1.112589,0.771415,0.583914,0.654841,0.566551,1.465811,0.857964,0.833997,0.724692,0.76228,0.820086,0.492006,0.424098,0.472076,0.383211,0.347916,0.228369,0,1,0,0,0
1398,'2021/06/23 01:41:23:812',5,0,0,0.111712,0.850764,0.437992,0.337558,0.382278,0.315655,2.080018,0.452294,0.527896,0.673375,0.845958,1.497161,0.714597,0.548261,0.838431,0.637006,0.511662,0.478411,0.44575,0.537662,0.357146,0.206636,0.138334,0,1,0,0,0
1399,'2021/06/23 01:41:23:846',5,0,0,0.107675,0.719776,0.407052,0.190925,0.544089,0.508908,2.02674,0.518853,0.203904,0.281729,0.616178,0.954996,0.615958,0.323267,0.451743,0.775886,0.629301,0.393424,0.41185,0.36593,0.348182,0.267431,0.138817,0,1,0,0,0
1400,'2021/06/23 01:41:23:879',5,0,0,0.135162,0.828489,0.348297,0.565166,0.231211,0.286669,0.989762,0.501302,0.313955,0.307573,0.311843,0.619222,0.934721,0.526288,0.455557,0.574437,0.528691,0.440111,0.411563,0.329747,0.337637,0.188676,0.140059,0,1,0,0,0
1401,'2021/06/23 01:41:23:910',5,0,0,0.043467,0.344111,0.104928,0.029734,0.147483,0.229101,0.416693,0.205575,0.123453,0.424127,0.445589,0.506762,0.335662,0.339711,0.277931,0.416785,0.324848,0.306432,0.250719,0.286104,0.261547,0.165142,0.082412,0,1,0,0,0
1402,'2021/06/23 01:41:23:945',5,0,0,0.025609,0.176912,0.121084,0.081289,0.072998,0.073705,0.190935,0.085995,0.067365,0.093844,0.169847,0.190468,0.089067,0.124716,0.199788,0.170046,0.094767,0.118478,0.102456,0.090576,0.080754,0.049028,0.036157,0,1,0,0,0
1403,'2021/06/23 01:41:23:978',5,0,0,0.034406,0.158574,0.060073,0.041756,0.022173,0.016955,0.109079,0.065723,0.064666,0.082421,0.054854,0.103393,0.075977,0.050207,0.077858,0.104593,0.061666,0.060888,0.073297,0.073966,0.053835,0.030502,0.018333,0,1,0,0,0
1404,'2021/06/23 01:41:24:011',5,0,0,0.012145,0.069853,0.031162,0.032375,0.02562,0.041498,0.074619,0.025859,0.035833,0.055653,0.063447,0.098007,0.039598,0.046325,0.072899,0.08577,0.055763,0.043954,0.04347,0.043431,0.028389,0.022145,0.018586,0,1,0,0,0
1405,'2021/06/23 01:41:24:044',5,0,0,0.018034,0.075578,0.063435,0.042811,0.047255,0.040306,0.046574,0.025993,0.034072,0.035599,0.060021,0.080708,0.057692,0.037719,0.043614,0.056257,0.047076,0.042662,0.04097,0.026711,0.02414,0.020741,0.014086,0,1,0,0,0
1406,'2021/06/23 01:41:24:076',5,0,0,0.005723,0.035779,0.024222,0.009394,0.02992,0.047443,0.015877,0.015859,0.02262,0.02937,0.040024,0.066617,0.029168,0.047997,0.053223,0.047196,0.042714,0.028198,0.023826,0.021421,0.024733,0.019148,0.014913,0,1,0,0,0
1407,'2021/06/23 01:41:24:109',5,0,0,0.013881,0.055403,0.025001,0.006152,0.015691,0.018282,0.015342,0.016738,0.017082,0.02455,0.035072,0.053329,0.046906,0.036372,0.031368,0.038888,0.04517,0.022491,0.030724,0.026205,0.017384,0.016088,0.012573,0,1,0,0,0
1408,'2021/06/23 01:41:24:144',5,0,0,0.011504,0.052345,0.02981,0.010693,0.013453,0.014662,0.010482,0.007072,0.013398,0.017217,0.020365,0.026368,0.025975,0.032086,0.025166,0.02998,0.017586,0.025547,0.020485,0.01789,0.019346,0.016512,0.009396,0,1,0,0,0
1409,'2021/06/23 01:41:24:176',5,0,0,0.008613,0.036863,0.017022,0.005482,0.010379,0.020966,0.011293,0.010026,0.00742,0.017224,0.017615,0.026786,0.033349,0.02956,0.030163,0.035248,0.03235,0.021964,0.024768,0.021351,0.023372,0.013671,0.008348,0,1,0,0,0
1410,'2021/06/23 01:41:24:209',5,0,0,0.006475,0.027368,0.012903,0.024987,0.009294,0.015196,0.010628,0.008946,0.010238,0.016162,0.022109,0.047696,0.035043,0.024544,0.035393,0.027625,0.021106,0.025956,0.025479,0.016967,0.013936,0.011398,0.009412,0,1,0,0,0
1411,'2021/06/23 01:41:24:245',5,0,0,0.009086,0.036073,0.016026,0.001455,0.008813,0.010994,0.017221,0.008814,0.008285,0.007058,0.022836,0.033755,0.024762,0.024324,0.028146,0.035215,0.032429,0.029029,0.019209,0.016227,0.018845,0.013776,0.010605,0,1,0,0,0
1412,'2021/06/23 01:41:24:276',5,0,0,0.009931,0.029299,0.014584,0.016613,0.016762,0.021043,0.013816,0.005388,0.0157,0.018636,0.027275,0.045863,0.024606,0.012864,0.026836,0.021456,0.026585,0.020803,0.019694,0.012154,0.018186,0.014124,0.009026,0,1,0,0,0
1413,'2021/06/23 01:41:24:311',5,0,0,0.008597,0.041902,0.024399,0.004555,0.01412,0.010562,0.013888,0.006693,0.009804,0.017259,0.032355,0.045487,0.025815,0.021792,0.028659,0.028102,0.023243,0.020119,0.024576,0.014612,0.014112,0.014307,0.009819,0,1,0,0,0
1414,'2021/06/23 01:41:24:345',5,0,0,0.004977,0.031415,0.021591,0.00298,0.018501,0.01073,0.014555,0.006887,0.017802,0.025763,0.018741,0.033011,0.026071,0.021566,0.026768,0.025873,0.022357,0.026596,0.020327,0.01321,0.018684,0.016173,0.008373,0,1,0,0,0
1415,'2021/06/23 01:41:24:377',5,0,0,0.006853,0.031382,0.016647,0.007433,0.005544,0.01231,0.009573,0.003739,0.005379,0.022191,0.015283,0.031189,0.022634,0.026778,0.025281,0.031,0.024443,0.01174,0.01494,0.01448,0.013706,0.013398,0.009494,0,1,0,0,0
1416,'2021/06/23 01:41:24:411',5,0,0,0.006696,0.031112,0.010895,0.008697,0.014091,0.014098,0.013758,0.005218,0.004348,0.011443,0.018067,0.024187,0.02885,0.019989,0.012485,0.020822,0.019119,0.024451,0.019664,0.016249,0.014965,0.0109,0.010832,0,1,0,0,0
1417,'2021/06/23 01:41:24:443',5,0,0,0.005002,0.031561,0.016711,0.013849,0.005762,0.011509,0.013834,0.005409,0.014199,0.012243,0.01446,0.022483,0.020737,0.011658,0.026371,0.023206,0.022054,0.02135,0.017217,0.012716,0.013435,0.012118,0.008615,0,1,0,0,0
1418,'2021/06/23 01:41:24:478',5,0,0,0.016998,0.038662,0.038901,0.002714,0.060791,0.13449,0.223474,0.133956,0.063982,0.048821,0.047701,0.076686,0.037071,0.047791,0.045311,0.053589,0.032904,0.044986,0.027975,0.020287,0.025952,0.022172,0.020817,0,1,0,0,0
1419,'2021/06/23 01:41:24:513',5,0,0,0.012093,0.040713,0.080999,0.024336,0.114326,0.222363,1.314699,0.267974,0.172804,0.142285,0.116503,0.113016,0.0734,0.074681,0.08419,0.068696,0.099091,0.093245,0.041156,0.040108,0.044164,0.044304,0.039249,0,1,0,0,0
1420,'2021/06/23 01:41:24:545',5,0,0,0.018268,0.142975,0.156827,0.018849,0.101214,0.443216,4.828531,0.584071,0.33417,0.234211,0.151351,0.230124,0.242969,0.265881,0.193983,0.272584,0.163771,0.157984,0.147604,0.116078,0.108667,0.098842,0.085384,0,1,0,0,0
1421,'2021/06/23 01:41:24:577',5,0,0,0.155913,0.288729,0.097252,0.210667,0.385032,0.674911,5.385307,0.696701,0.25909,0.260404,0.318785,0.358006,0.295421,0.311709,0.236255,0.274892,0.24884,0.19054,0.187909,0.08737,0.093978,0.094914,0.074481,0,1,0,0,0
1422,'2021/06/23 01:41:24:610',5,0,0,0.036355,0.209757,0.187553,0.175108,0.079942,0.633983,5.368302,0.740731,0.399427,0.357304,0.385104,0.538258,0.355405,0.184521,0.309481,0.267542,0.270803,0.200714,0.182808,0.170435,0.161522,0.15306,0.123692,0,1,0,0,0
1423,'2021/06/23 01:41:24:642',5,0,0,0.07814,0.222615,0.111237,0.177688,0.286582,0.417244,4.488602,0.577476,0.273234,0.18252,0.24062,0.391528,0.305671,0.289928,0.264991,0.239661,0.203911,0.17006,0.146824,0.116702,0.12947,0.112612,0.094912,0,1,0,0,0
1424,'2021/06/23 01:41:24:677',5,0,0,0.04453,0.226254,0.135114,0.10432,0.296335,0.388256,1.572982,0.434685,0.33151,0.159431,0.232267,0.387575,0.281595,0.14635,0.171559,0.223459,0.214954,0.175821,0.173684,0.179492,0.150689,0.146482,0.125799,0,1,0,0,0
1425,'2021/06/23 01:41:24:713',5,0,0,0.027515,0.160392,0.197266,0.27301,0.885779,0.402007,0.536212,0.166,0.172653,0.21425,0.215522,0.259984,0.215855,0.15531,0.134402,0.16113,0.14092,0.218385,0.128995,0.066472,0.068836,0.075841,0.065063,0,1,0,0,0
1426,'2021/06/23 01:41:24:746',5,0,0,0.002911,0.113025,0.086897,0.088536,0.173424,0.154778,0.314279,0.078287,0.095964,0.11095,0.14703,0.153501,0.095413,0.091879,0.069148,0.063423,0.05526,0.076402,0.054463,0.043901,0.039046,0.040543,0.017285,0,1,0,0,0
1427,'2021/06/23 01:41:24:777',5,0,0,0.02968,0.10469,0.064734,0.039734,0.093678,0.15604,0.213734,0.111021,0.121467,0.083531,0.151403,0.141437,0.052331,0.072252,0.07502,0.09078,0.06316,0.052201,0.04028,0.029179,0.029187,0.024047,0.009688,0,1,0,0,0
1428,'2021/06/23 01:41:24:814',5,0,0,0.01493,0.060275,0.038604,0.009435,0.069285,0.090343,0.107423,0.028039,0.023037,0.037261,0.156907,0.110778,0.070392,0.066194,0.064881,0.070148,0.04934,0.029064,0.031992,0.025286,0.021894,0.021389,0.009439,0,1,0,0,0
1429,'2021/06/23 01:41:24:848',5,0,0,0.005599,0.047942,0.030824,0.008654,0.02382,0.01717,0.090609,0.015527,0.036484,0.049541,0.116431,0.091092,0.057247,0.043264,0.036439,0.043046,0.037597,0.02881,0.030707,0.025683,0.018721,0.015872,0.012065,0,1,0,0,0
1430,'2021/06/23 01:41:24:879',5,0,0,0.005766,0.036766,0.028301,0.015576,0.024365,0.026675,0.052298,0.021868,0.013609,0.030936,0.039824,0.047947,0.044557,0.042636,0.029671,0.038926,0.032083,0.029224,0.021817,0.017766,0.018962,0.013616,0.00811,0,1,0,0,0
1431,'2021/06/23 01:41:24:911',5,0,0,0.176222,0.166804,0.212589,0.455693,2.437353,3.482041,8.702442,5.817959,1.935289,1.463746,1.820747,1.337483,0.957896,1.220074,0.705175,0.980308,0.718186,0.992607,0.64195,0.405073,0.459347,0.289023,0.298884,0,1,0,0,0
1432,'2021/06/23 01:41:24:944',5,0,0,1.712351,2.801754,2.846048,2.391349,6.462373,8.473025,98.115356,15.017734,4.771946,2.822429,3.648576,4.48276,3.348394,9.016213,6.314801,3.788759,4.412512,3.768615,3.030421,1.893623,1.975621,1.529659,1.232799,0,1,0,0,0
1433,'2021/06/23 01:41:24:980',5,0,0,1.145503,1.509074,2.658699,1.467411,4.356497,9.681185,99.217499,11.522744,5.287113,4.295306,4.113298,3.205381,2.951786,8.050148,4.393973,4.29488,3.873555,2.399198,1.258913,1.175891,0.947512,0.774595,0.666122,0,1,0,0,0
1434,'2021/06/23 01:41:25:012',5,0,0,0.1951,0.98506,1.093174,0.931826,2.152626,10.040672,90.219795,12.092654,6.028552,4.448014,2.436528,2.718236,2.13337,5.159251,5.689107,4.360329,5.369472,3.311427,3.040636,3.076447,2.972408,2.719705,2.45599,0,1,0,0,0
1435,'2021/06/23 01:41:25:045',5,0,0,1.583148,2.678545,2.311866,1.763878,4.081367,11.601401,87.57576,11.867962,6.275348,4.249615,3.856579,3.514637,3.48808,5.690669,3.329502,3.790261,3.075629,1.429279,0.806968,1.012907,1.070082,1.003851,0.799436,0,1,0,0,0
1436,'2021/06/23 01:41:25:078',5,0,0,0.981156,1.631646,1.554394,1.847249,2.714686,7.430765,76.410469,10.260866,4.834035,3.243717,3.515262,2.121109,1.740584,2.885755,2.937209,3.134695,4.150819,3.059121,2.528877,1.94827,1.908851,1.941803,1.768288,0,1,0,0,0
1437,'2021/06/23 01:41:25:110',5,0,0,1.252076,1.78566,2.53029,2.039523,2.126958,7.994247,65.615005,7.775356,3.525218,2.40001,2.274734,2.603958,1.927253,1.968101,1.116687,2.11559,2.844874,1.894344,1.393313,0.723203,0.625095,0.698559,0.667162,0,1,0,0,0
1438,'2021/06/23 01:41:25:143',5,0,0,0.059682,0.720869,0.99932,0.599872,3.752334,5.931643,55.687115,7.43161,4.901948,2.606927,2.516169,3.130269,2.429978,2.213375,2.09338,2.181557,2.364414,1.838222,1.787336,1.421669,1.35308,1.438543,1.340632,0,1,0,0,0
1439,'2021/06/23 01:41:25:177',5,0,0,0.579366,0.620496,1.780519,0.941931,1.848426,7.371319,33.465046,3.45443,2.131114,1.762002,1.847101,2.126758,1.326124,0.999275,1.211659,0.868799,0.909163,0.558492,0.474752,0.316179,0.373315,0.298018,0.28258,0,1,0,0,0
1440,'2021/06/23 01:41:25:212',5,0,0,0.072274,0.677493,0.988166,0.34434,1.120728,1.842888,10.367064,3.016897,1.555764,0.959774,0.728063,0.934612,0.859704,0.646222,0.731623,0.780957,0.602948,0.562463,0.618533,0.427661,0.410728,0.401666,0.368184,0,1,0,0,0
1441,'2021/06/23 01:41:25:243',5,0,0,0.121521,0.500898,0.297694,0.370415,0.655171,1.702101,4.277627,1.067421,1.226385,0.93849,0.949219,0.839477,0.986523,0.695632,0.581962,0.716126,0.655882,0.515917,0.479379,0.297198,0.155113,0.190133,0.09067,0,1,0,0,0
1442,'2021/06/23 01:41:25:279',5,0,0,0.239888,0.864778,0.719256,0.416549,0.506136,2.513829,17.180742,1.557474,1.006419,0.755597,2.494791,1.889117,0.607874,0.781723,0.642101,0.572199,0.440772,0.508418,0.474593,0.324764,0.192262,0.215563,0.123694,0,1,0,0,0
1443,'2021/06/23 01:41:25:312',5,0,0,0.266339,0.722184,0.258912,0.505297,0.787791,1.397863,16.312706,1.007241,0.475924,0.766795,3.490585,2.84132,1.21261,0.634821,0.544502,0.780475,0.560879,0.504926,0.475368,0.312344,0.273258,0.209793,0.188436,0,1,0,0,0
1444,'2021/06/23 01:41:25:345',5,0,0,0.233028,0.550362,0.035384,0.173126,0.371679,0.979463,9.625897,1.363559,0.778435,0.641605,2.071936,1.640525,0.697973,1.091127,1.042369,1.17429,0.619338,0.515443,0.343024,0.315691,0.252668,0.2037,0.172392,0,1,0,0,0
1445,'2021/06/23 01:41:25:380',5,0,0,0.089428,0.438503,0.500329,0.284806,0.507863,1.262089,8.012434,0.999904,0.400516,0.661358,1.431056,1.001285,0.527484,0.648496,0.778581,0.398312,0.302193,0.294912,0.283237,0.212535,0.137892,0.166641,0.110954,0,1,0,0,0
1446,'2021/06/23 01:41:25:410',5,0,0,0.021538,0.217537,0.139886,0.328464,0.34526,1.009711,4.416859,0.713345,0.399328,0.230764,0.731859,0.760164,0.432946,0.377849,0.403495,0.400704,0.331857,0.280477,0.263318,0.246123,0.209043,0.184953,0.160567,0,1,0,0,0
1447,'2021/06/23 01:41:25:443',5,0,0,0.048666,0.190116,0.101535,0.071958,0.070693,0.147929,0.408468,0.211009,0.106265,0.142931,0.147444,0.174989,0.153327,0.174796,0.233484,0.213027,0.127002,0.12349,0.107942,0.064474,0.050974,0.05164,0.03266,0,1,0,0,0
1448,'2021/06/23 01:41:25:476',5,0,0,0.005261,0.126469,0.173177,0.161515,0.265259,0.311896,0.699048,0.297077,0.178208,0.121572,0.262926,0.304922,0.125086,0.260203,0.216054,0.181566,0.137358,0.139778,0.095685,0.15242,0.141961,0.062697,0.045051,0,1,0,0,0
1449,'2021/06/23 01:41:25:513',5,0,0,0.022211,0.119107,0.109748,0.005793,0.106149,0.120323,0.938534,0.141485,0.095895,0.064697,0.500229,0.414419,0.12531,0.244249,0.245937,0.164065,0.147342,0.103913,0.108655,0.113123,0.127195,0.083933,0.054977,0,1,0,0,0
1450,'2021/06/23 01:41:25:543',5,0,0,0.011018,0.069219,0.0749,0.052471,0.041806,0.047425,0.975828,0.109984,0.101453,0.141166,0.541479,0.473498,0.106642,0.145632,0.179893,0.128465,0.102963,0.082037,0.076688,0.075252,0.081742,0.042709,0.025622,0,1,0,0,0
1451,'2021/06/23 01:41:25:578',5,0,0,0.004073,0.070313,0.037542,0.013423,0.050064,0.098818,0.78344,0.083482,0.131593,0.132378,0.47574,0.377467,0.085702,0.095559,0.093932,0.097324,0.09293,0.083801,0.075046,0.064194,0.058553,0.049812,0.034019,0,1,0,0,0
1452,'2021/06/23 01:41:25:611',5,0,0,0.035629,0.084495,0.0435,0.032404,0.0801,0.085667,0.606309,0.069419,0.037113,0.052592,0.361097,0.382719,0.089942,0.100189,0.090219,0.100249,0.064275,0.078355,0.068223,0.056874,0.066445,0.046056,0.035518,0,1,0,0,0
1453,'2021/06/23 01:41:25:643',5,0,0,0.002446,0.075708,0.04931,0.020709,0.037737,0.066438,0.427921,0.043808,0.017634,0.025176,0.239732,0.270143,0.100806,0.063598,0.081869,0.050468,0.051675,0.060442,0.045991,0.036583,0.047313,0.027447,0.014476,0,1,0,0,0
1454,'2021/06/23 01:41:25:676',5,0,0,0.006482,0.05413,0.038269,0.013851,0.043807,0.073108,0.159235,0.029462,0.034318,0.038182,0.05723,0.106385,0.050239,0.044443,0.056986,0.075265,0.056174,0.041849,0.037054,0.036089,0.027234,0.017856,0.015194,0,1,0,0,0
1455,'2021/06/23 01:41:25:712',5,0,0,0.002536,0.047154,0.041755,0.022775,0.085404,0.073472,0.311809,0.069228,0.057656,0.043579,0.096654,0.059743,0.030962,0.041496,0.046803,0.061496,0.048026,0.043665,0.035814,0.026138,0.022944,0.017476,0.012088,0,1,0,0,0
1456,'2021/06/23 01:41:25:744',5,0,0,0.023403,0.061311,0.023085,0.013835,0.037846,0.052259,0.441356,0.044008,0.038321,0.046758,0.065624,0.109919,0.073986,0.033095,0.033336,0.042954,0.046313,0.043417,0.033298,0.029235,0.028036,0.020315,0.018532,0,1,0,0,0
1457,'2021/06/23 01:41:25:778',5,0,0,0.009052,0.042285,0.01705,0.012791,0.029329,0.042734,0.3804,0.052069,0.050024,0.046564,0.091759,0.110356,0.067609,0.042821,0.054103,0.030084,0.03902,0.041067,0.033421,0.024739,0.020073,0.01772,0.011498,0,1,0,0,0
1458,'2021/06/23 01:41:25:813',5,0,0,0.011478,0.067795,0.053479,0.046635,0.028157,0.056356,0.363132,0.051949,0.017908,0.022755,0.090865,0.076136,0.065122,0.05786,0.047106,0.058662,0.046775,0.037009,0.031621,0.024005,0.031067,0.024163,0.01285,0,1,0,0,0
1459,'2021/06/23 01:41:25:845',5,0,0,0.005159,0.047968,0.040276,0.019987,0.033611,0.037884,0.284257,0.026202,0.024166,0.018991,0.06001,0.055725,0.039764,0.043281,0.061818,0.062528,0.034269,0.042579,0.039271,0.025546,0.019022,0.014789,0.010626,0,1,0,0,0
